KCNY  38.755000-109.755000 4521
KCOD  44.520000-109.024000 5066
KCOE  47.774000-116.820000 2300
KCOF  28.236000-080.610000 7
KCON  43.204000-071.502000 341
KCOQ  46.700000-092.505000 1270
KCOS  38.806000-104.700000 6142
KCOT  28.458000-099.220000 472
KCOU  38.818000-092.220000 883
KCPK  36.666000-076.321000 20
KCPR  42.908000-106.464000 5312
KCPS  38.571000-090.156000 410
KCQM  47.822000-092.689000 1316
KCQN  35.167000-085.150000 738
KCQV  48.550000-117.883000 1877
KCQX  41.688000-069.990000 66
KCRE  33.812000-078.724000 30
KCRG  30.336000-081.514000 39
KCRP  27.770000-097.501000 43
KCRQ  33.128000-117.280000 328
KCRS  32.028000-096.398000 443
KCRW  38.373000-081.593000 974
KCSG  32.516000-084.939000 394
KCSL  35.333000-120.733000 249
KCSM  35.340000-099.201000 1906
KCSQ  41.022000-094.363000 1283
KCSV  35.951000-085.085000 1867
KCTB  48.608000-112.376000 3825
KCTO  40.917000-072.783000 75
KCTY  29.636000-083.105000 39
KCTZ  34.976000-078.365000 144
KCUB  33.971000-080.995000 190
KCUT  43.733000-103.618000 5564
KCVG  39.046000-084.662000 889
KCVN  34.427000-103.079000 4186
KCVO  44.497000-123.290000 243
KCVS  34.383000-103.322000 4265
KCVX  45.305000-085.275000 663
KCWA  44.778000-089.667000 1266
KCWF  30.213000-093.143000 16
KCWI  41.831000-090.329000 702
KCXO  30.352000-095.414000 243
KCXY  40.217000-076.852000 344
KCYS  41.156000-104.812000 6115
KCZD  40.869000-100.004000 2484
KCZK  45.667000-121.883000 148
KCZZ  32.626000-116.468000 2648
KD07  45.032000-102.019000 2582
KD45  48.933000-095.350000 1076
KD97  44.850000-093.150000 820
KDAA  38.715000-077.181000 69
KDAB  29.180000-081.058000 33
KDAG  34.854000-116.787000 1913
KDAL  32.847000-096.852000 482
KDAN  36.571000-079.337000 564
KDAW  43.284000-070.929000 318
KDAX  38.500000-121.683000 144
KDAY  39.902000-084.219000 1001
KDBQ  42.403000-090.709000 1066
KDCA  38.852000-077.038000 13
KDCU  34.653000-086.945000 587
KDDC  37.763000-099.965000 2575
KDDH  42.891000-073.246000 820
KDEC  39.835000-088.866000 676
KDEE  66.071000-162.758000 13
KDEH  43.276000-091.739000 1148
KDEN  39.858000-104.667000 5394
KDEQ  34.047000-094.399000 351
KDET  42.409000-083.010000 620
KDEW  47.967000-117.427000 2195
KDFI  41.338000-084.429000 702
KDFW  32.896000-097.037000 597
KDGW  42.797000-105.386000 4895
KDHN  31.321000-085.450000 397
KDHT  36.023000-102.547000 3963
KDIK  46.797000-102.802000 2572
KDIX  39.950000-074.417000 230
KDKB  41.932000-088.708000 909
KDKK  42.493000-079.272000 686
KDKX  35.964000-083.874000 827
KDLF  29.360000-100.778000 1073
KDLH  46.842000-092.194000 1417
KDLL  43.522000-089.771000 968
KDLN  45.255000-112.553000 5203
KDLS  45.619000-121.167000 243
KDMA  32.167000-110.883000 2684
KDMN  32.262000-107.721000 4285
KDMO  38.707000-093.176000 902
KDMX  41.733000-093.717000 1056
KDNL  33.467000-082.039000 417
KDNN  34.722000-084.869000 702
KDNR  39.783000-104.867000 5335
KDNS  41.986000-095.381000 1266
KDNV  40.200000-087.595000 689
KDOV  39.130000-075.466000 30
KDPA  41.907000-088.248000 751
KDPG  40.199000-112.938000 4318
KDPL  35.000000-077.982000 135
KDRA  36.621000-116.028000 3304
KDRO  37.152000-107.754000 6640
KDRT  29.372000-100.923000 991
KDSM  41.535000-093.661000 948
KDSV  42.571000-077.713000 656
KDTL  46.825000-095.886000 1385
KDTN  32.540000-093.745000 177
KDTO  33.201000-097.198000 636
KDTS  30.400000-086.472000 20
KDTW  42.212000-083.349000 640
KDTX  42.700000-083.450000 1184
KDUA  33.942000-096.395000 692
KDUC  34.471000-097.960000 1106
KDUG  31.469000-109.604000 4124
KDUJ  41.178000-078.899000 1804
KDVL  48.114000-098.909000 1444
KDVN  41.610000-090.588000 748
KDVT  33.688000-112.083000 1467
KDWH  30.062000-095.553000 151
KDXR  41.372000-073.482000 453
KDXX  44.986000-096.178000 1073
KDYL  40.333000-075.122000 390
KDYR  35.999000-089.406000 335
KDYS  32.420000-099.857000 1775
KDYT  46.722000-092.043000 604
KE02  31.921000-102.392000 2999
KE28  33.900000-106.400000 3914
KE33  36.900000-106.583000 7851
KE74  32.817000-109.683000 3117
KEAA  64.776000-141.161000 879
KEAR  40.727000-099.007000 2116
KEAT  47.399000-120.207000 1240
KEAU  44.865000-091.485000 899
KEBS  42.437000-093.869000 1112
KECG  36.261000-076.175000 10
KEDE  36.028000-076.567000 20
KEDW  34.905000-117.884000 2287
KEED  34.766000-114.623000 974
KEEN  42.898000-072.271000 482
KEEO  40.049000-107.886000 6378
KEET  33.178000-086.783000 577
KEEW  44.217000-088.550000 902
KEFC  44.734000-103.862000 3166
KEFD  29.607000-095.159000 30
KEFT  42.615000-089.591000 1076
KEGE  39.643000-106.918000 6490
KEGI  30.652000-086.523000 187
KEGV  45.932000-089.269000 1631
KEHA  37.002000-101.882000 3599
KEHR  37.808000-087.685000 381
KEKA  40.803000-124.113000 7
KEKM  41.719000-086.002000 771
KEKN  38.889000-079.857000 1972
KEKO  40.825000-115.792000 5105
KELD  33.221000-092.813000 272
KELM  42.160000-076.891000 948
KELN  47.033000-120.531000 1749
KELO  47.825000-091.831000 1444
KELP  31.807000-106.378000 3930
KELY  39.300000-114.842000 6217
KELZ  42.110000-077.992000 2110
KEMP  38.332000-096.191000 1198
KEMT  34.086000-118.035000 292
KEMV  36.687000-077.483000 125
KEND  36.340000-097.916000 1296
KENL  38.515000-089.092000 528
KENN  64.548000-149.084000 361
KENV  40.718000-114.033000 4206
KENW  42.596000-087.928000 735
KENX  42.600000-074.067000 1906
KEOK  40.460000-091.429000 666
KEPH  47.308000-119.516000 1266
KEPO  44.917000-067.000000 79
KEPZ  31.867000-106.700000 4108
KEQY  35.019000-080.620000 673
KERI  42.082000-080.176000 725
KERV  29.977000-099.086000 1604
KERY  46.311000-085.457000 863
KESC  45.723000-087.094000 604
KESF  31.395000-092.296000 108
KESN  38.804000-076.069000 69
KEST  43.407000-094.746000 1306
KESX  35.717000-114.900000 4951
KETB  43.422000-088.128000 879
KETH  45.781000-096.544000 1017
KEUG  44.123000-123.219000 364
KEUL  43.642000-116.636000 2415
KEVM  47.425000-092.499000 1368
KEVV  38.038000-087.531000 413
KEVW  41.275000-111.032000 7113
KEWB  41.676000-070.957000 79
KEWK  38.057000-097.275000 1522
KEWN  35.073000-077.043000 16
KEWR  40.693000-074.170000 16
KEWX  29.700000-098.033000 732
KEXX  35.781000-080.304000 725
KEYE  39.831000-086.294000 817
KEYW  24.556000-081.760000 0
KEZF  38.267000-077.449000 82
KF10  35.400000-096.017000 850
KF30  34.517000-096.983000 1050
KF39  33.717000-096.667000 748
KF54  32.664000-097.096000 630
KFAF  37.133000-076.609000 10
KFAM  37.762000-090.428000 938
KFAR  46.919000-096.815000 892
KFAT  36.776000-119.718000 331
KFAY  34.992000-078.880000 187
KFBG  35.132000-078.936000 240
KFBL  44.325000-093.311000 1050
KFCA  48.311000-114.255000 2956
KFCH  36.732000-119.820000 276
KFCL  40.583000-105.083000 5003
KFCM  44.827000-093.457000 899
KFCS  38.680000-104.762000 5833
KFCX  37.017000-080.267000 2966
KFDK  39.418000-077.374000 299
KFDR  34.352000-098.985000 1247
KFDY  41.014000-083.669000 807
KFEP  42.246000-089.582000 853
KFET  41.449000-096.520000 1194
KFFC  33.357000-084.572000 801
KFFL  41.053000-091.979000 791
KFFM  46.284000-096.157000 1171
KFFO  39.825000-084.047000 817
KFFT  38.183000-084.905000 797
KFFZ  33.461000-111.728000 1385
KFHR  48.522000-123.024000 112
KFHU  31.589000-110.344000 4685
KFIG  41.049000-078.413000 1506
KFIT  42.554000-071.759000 344
KFKL  41.378000-079.860000 1529
KFKN  36.698000-076.903000 39
KFLD  43.771000-088.488000 801
KFLG  35.139000-111.671000 6962
KFLL  26.073000-080.153000 7
KFLO  34.185000-079.724000 144
KFLP  36.292000-092.589000 712
KFLV  39.368000-094.915000 764
KFME  39.083000-076.767000 148
KFMH  41.659000-070.523000 128
KFMN  36.741000-108.230000 5469
KFMY  26.587000-081.863000 16
KFNB  40.079000-095.592000 974
KFNL  40.452000-105.011000 4980
KFNT  42.966000-083.744000 774
KFOA  38.665000-088.453000 466
KFOD  42.552000-094.193000 1148
KFOE  38.951000-095.664000 1070
KFOK  40.844000-072.632000 66
KFOQ  29.000000-095.317000 7
KFOZ  47.783000-093.650000 1339
KFPR  27.495000-080.368000 20
KFQD  35.428000-081.935000 1070
KFRG  40.729000-073.413000 79
KFRI  39.055000-096.765000 1056
KFRM  43.644000-094.416000 1152
KFSD  43.581000-096.742000 1417
KFSE  47.593000-095.774000 1266
KFSI  34.650000-098.402000 1178
KFSM  35.337000-094.367000 466
KFST  30.916000-102.916000 2989
KFSW  40.659000-091.327000 719
KFTG  39.785000-104.543000 5476
KFTK  37.907000-085.972000 755
KFTW  32.820000-097.362000 702
KFTY  33.779000-084.521000 833
KFUL  33.872000-117.980000 95
KFVE  47.286000-068.313000 981
KFVX  37.358000-078.438000 413
KFWA  40.979000-085.195000 807
KFWC  38.379000-088.413000 433
KFWD  32.833000-097.300000 643
KFWN  41.200000-074.623000 417
KFWS  32.565000-097.308000 692
KFXE  26.197000-080.171000 13
KFYV  36.005000-094.170000 1240
KFZY  43.351000-076.388000 469
KGAD  33.973000-086.089000 564
KGAG  36.296000-099.776000 2208
KGBD  38.344000-098.859000 1873
KGBG  40.938000-090.431000 758
KGBN  32.433000-112.683000 860
KGCC  44.349000-105.539000 4334
KGCK  37.928000-100.724000 2871
KGCN  35.952000-112.147000 6565
KGDP  31.831000-104.809000 5449
KGDV  47.139000-104.807000 2438
KGED  38.689000-075.359000 49
KGEG  47.620000-117.534000 2356
KGEU  33.527000-112.295000 1056
KGEV  36.433000-081.420000 3156
KGEY  44.516000-108.083000 3904
KGEZ  39.583000-085.805000 797
KGFA  47.500000-111.183000 3527
KGFK  47.949000-097.176000 837
KGFL  43.341000-073.610000 325
KGGB  37.817000-122.467000 266
KGGG  32.385000-094.712000 361
KGGW  48.213000-106.615000 2277
KGHW  45.644000-095.320000 1381
KGIF  28.063000-081.753000 141
KGJT  39.122000-108.527000 4826
KGKJ  41.627000-080.215000 1388
KGKN  62.160000-145.458000 1578
KGKY  32.662000-097.094000 627
KGLD  39.371000-101.699000 3632
KGLE  33.651000-097.197000 833
KGLH  33.483000-090.986000 128
KGLR  45.014000-084.703000 1319
KGLS  29.265000-094.860000 3
KGMU  34.848000-082.350000 1040
KGNT  35.165000-107.901000 6476
KGNV  29.690000-082.272000 151
KGOK  35.850000-097.416000 1060
KGON  41.330000-072.045000 10
KGPM  32.699000-097.047000 584
KGPT  30.407000-089.070000 26
KGPZ  47.211000-093.510000 1345
KGRB  44.485000-088.130000 689
KGRD  34.249000-082.159000 627
KGRF  47.083000-122.580000 299
KGRI  40.968000-098.309000 1834
KGRK  31.065000-097.829000 1007
KGRM  47.833000-090.383000 1657
KGRN  42.806000-102.175000 3537
KGRR  42.881000-085.523000 787
KGSB  35.339000-077.961000 108
KGSH  41.527000-085.792000 820
KGSO  36.098000-079.937000 919
KGSP  34.896000-082.219000 955
KGTB  44.052000-075.722000 686
KGTF  47.482000-111.371000 3652
KGTR  33.450000-088.591000 259
KGTU  30.679000-097.679000 784
KGUC  38.534000-106.933000 7625
KGUP  35.511000-108.789000 6427
KGUS  40.648000-086.152000 804
KGUY  36.685000-101.508000 3100
KGVL  34.274000-083.827000 1266
KGVT  33.068000-096.065000 528
KGWO  33.494000-090.085000 161
KGXY  40.428000-104.633000 4659
KGYL  44.756000-094.081000 984
KGYR  33.423000-112.376000 961
KGYY  41.616000-087.413000 587
KGZH  31.416000-087.044000 256
KH32  44.267000-068.317000 16
KH39  27.950000-093.983000 98
KH92  36.433000-096.383000 823
KHAO  39.365000-084.525000 627
KHAT  35.267000-075.550000 7
KHBG  31.265000-089.253000 148
KHBI  35.654000-079.895000 666
KHBR  34.991000-099.051000 1552
KHCD  44.859000-094.382000 1050
KHCO  48.753000-096.943000 810
KHDC  30.521000-090.418000 43
KHDE  40.453000-099.337000 2293
KHDN  40.481000-107.218000 6558
KHDO  29.360000-099.177000 922
KHEF  38.721000-077.515000 190
KHEI  46.015000-102.656000 2687
KHEY  31.350000-085.667000 318
KHEZ  31.614000-091.297000 269
KHFD  41.736000-072.650000 16
KHFF  35.037000-079.497000 371
KHGR  39.708000-077.729000 696
KHGX  29.467000-095.083000 115
KHHF  35.895000-100.404000 2375
KHHR  33.923000-118.335000 62
KHIB  47.387000-092.839000 1342
KHIE  44.368000-071.544000 1066
KHIF  41.124000-111.973000 4757
KHIO  45.540000-122.950000 200
KHJO  36.319000-119.629000 240
KHKA  35.940000-089.831000 253
KHKS  32.335000-090.223000 338
KHKY  35.741000-081.390000 1181
KHLC  39.379000-099.831000 2215
KHLG  40.175000-080.646000 1184
KHLN  46.607000-111.983000 3848
KHLR  31.138000-097.714000 915
KHLX  36.766000-080.824000 2674
KHMN  32.853000-106.107000 4065
KHMS  46.567000-119.600000 732
KHNB  38.249000-086.954000 525
KHNR  41.584000-095.340000 1220
KHNS  59.244000-135.509000 13
KHOB  32.688000-103.217000 3635
KHOM  59.643000-151.487000 75
KHON  44.385000-098.229000 1280
KHOP  36.672000-087.492000 568
KHOT  34.478000-093.096000 535
KHOU  29.645000-095.279000 43
KHPN  41.067000-073.708000 433
KHQM  46.971000-123.937000 13
KHRI  45.828000-119.259000 640
KHRJ  35.379000-078.734000 194
KHRL  26.229000-097.654000 33
KHRO  36.262000-093.155000 1355
KHRT  30.429000-086.689000 36
KHSB  37.812000-088.549000 390
KHSE  35.233000-075.618000 16
KHSI  40.605000-098.428000 1946
KHSP  37.951000-079.834000 3766
KHSS  35.900000-082.817000 1480
KHST  25.489000-080.384000 7
KHSV  34.640000-086.773000 623
KHTH  38.544000-118.634000 4186
KHTL  44.360000-084.671000 1142
KHTO  40.960000-072.252000 52
KHTS  38.367000-082.558000 820
KHUF  39.452000-087.308000 584
KHUL  46.123000-067.792000 486
KHUM  29.567000-090.661000 10
KHUT  38.066000-097.861000 1529
KHVN  41.264000-072.887000 10
KHVR  48.543000-109.762000 2572
KHWD  37.659000-122.122000 46
KHWO  26.001000-080.241000 7
KHWV  40.817000-072.862000 79
KHXD  32.224000-080.698000 16
KHYA  41.669000-070.280000 52
KHYI  29.894000-097.865000 591
KHYR  46.026000-091.444000 1204
KHYS  38.845000-099.274000 1982
KHZY  41.778000-080.696000 915
KIAB  37.623000-097.268000 1362
KIAD  38.945000-077.456000 308
KIAG  43.107000-078.946000 584
KIAH  29.981000-095.340000 95
KICL  40.723000-095.026000 984
KICT  37.650000-097.433000 1322
KIDA  43.514000-112.071000 4708
KIDI  40.632000-079.106000 1394
KIEN  43.023000-102.511000 3307
KIER  31.736000-093.099000 118
KIFP  35.157000-114.560000 689
KIGC  32.900000-080.050000 46
KIGM  35.260000-113.938000 3425
KIGQ  41.540000-087.532000 610
KIGX  35.935000-079.066000 509
KIIY  33.780000-082.817000 640
KIJD  41.744000-072.180000 243
KIJX  39.774000-090.239000 617
KIKK  41.071000-087.846000 623
KIKV  41.690000-093.566000 902
KILE  31.086000-097.686000 840
KILG  39.679000-075.607000 75
KILI  59.749000-154.909000 207
KILL  45.116000-095.089000 1119
KILM  34.271000-077.903000 30
KILN  39.428000-083.792000 1070
KIML  40.509000-101.621000 3248
KIMT  45.818000-088.115000 1171
KIND  39.717000-086.294000 791
KINK  31.780000-103.201000 2799
KINL  48.566000-093.403000 1175
KINS  36.587000-115.673000 3110
KINT  36.134000-080.222000 961
KINW  35.022000-110.723000 4908
KINX  36.183000-095.567000 741
KIOW  41.639000-091.547000 663
KIPJ  35.483000-081.161000 866
KIPL  32.834000-115.579000 -56
KIPT  41.242000-076.922000 525
KIRK  40.094000-092.545000 958
KIRS  41.813000-085.439000 919
KISM  28.290000-081.437000 79
KISN  48.178000-103.642000 1969
KISO  35.328000-077.616000 92
KISP  40.795000-073.100000 95
KISQ  45.975000-086.172000 679
KISW  44.360000-089.839000 1014
KITH  42.491000-076.458000 1089
KITR  39.243000-102.285000 4190
KIWA  33.308000-111.656000 1371
KIWD  46.528000-090.131000 1220
KIWI  43.961000-069.713000 69
KIWS  29.818000-095.673000 108
KIXD  38.831000-094.890000 1079
KIYK  35.659000-117.830000 2438
KIZA  34.607000-120.076000 666
KIZG  43.991000-070.948000 449
KJAC  43.607000-110.738000 6404
KJAN  32.311000-090.076000 341
KJAS  30.891000-094.035000 210
KJAX  30.494000-081.688000 30
KJBR  35.831000-090.646000 259
KJCT  30.511000-099.763000 1736
KJDN  47.333000-106.934000 2644
KJEF  38.591000-092.156000 545
KJER  42.727000-114.457000 4019
KJFK  40.640000-073.779000 10
KJHW  42.153000-079.258000 1709
KJKJ  46.839000-096.663000 909
KJKL  37.594000-083.317000 1371
KJLN  37.152000-094.498000 974
KJMR  45.886000-093.272000 1004
KJMS  46.930000-098.678000 1486
KJNX  35.541000-078.390000 161
KJOT  41.518000-088.175000 574
KJQF  35.385000-080.710000 682
KJST  40.316000-078.834000 2267
KJVL  42.620000-089.040000 801
KJWG  35.865000-098.421000 1535
KJXN  42.260000-084.459000 994
KJYG  43.986000-094.558000 1060
KJYM  41.921000-084.586000 1171
KJYO  39.078000-077.558000 384
KJYR  40.897000-097.623000 1657
KKAL  64.324000-158.733000 197
KKLS  46.118000-122.898000 20
KKVL  67.731000-164.543000 10
KL10  33.417000-117.617000 10
KL13  32.667000-117.483000 364
KL14  33.717000-118.283000 26
KL21  32.867000-117.250000 13
KL27  33.333000-118.333000 10
KL32  33.219000-117.349000 26
KL34  33.217000-117.400000 30
KL39  33.038000-116.916000 1391
KL40  28.200000-094.200000 0
KL46  34.017000-119.367000 138
KL55  34.033000-118.683000 456
KL58  32.767000-117.233000 7
KL79  34.167000-119.217000 7
KL82  33.733000-118.267000 33
KL97  33.733000-118.400000 16
KL98  33.450000-120.033000 89
KLAA  38.070000-102.689000 3681
KLAF  40.412000-086.937000 600
KLAL  27.989000-082.019000 138
KLAN  42.779000-084.587000 853
KLAR  41.313000-105.674000 7228
KLAS  36.081000-115.152000 2165
KLAW  34.568000-098.417000 1102
KLAX  33.943000-118.408000 125
KLBB  33.664000-101.823000 3258
KLBE  40.276000-079.405000 1175
KLBF  41.126000-100.687000 2759
KLBL  37.044000-100.960000 2861
KLBT  34.610000-079.059000 125
KLBX  29.109000-095.462000 23
KLCH  30.126000-093.223000 13
KLCI  43.573000-071.419000 541
KLCK  39.814000-082.928000 738
KLDM  43.963000-086.408000 640
KLDS  48.550000-109.683000 2543
KLEB  43.626000-072.304000 597
KLEE  28.823000-081.809000 75
KLEW  44.049000-070.284000 285
KLEX  38.037000-084.605000 971
KLFI  37.083000-076.361000 10
KLFK  31.234000-094.750000 292
KLFT  30.205000-091.988000 39
KLGA  40.777000-073.873000 20
KLGB  33.818000-118.152000 56
KLGC  33.009000-085.073000 686
KLGD  45.290000-118.007000 2697
KLGU  41.788000-111.853000 4426
KLHD  61.178000-149.964000 69
KLHQ  39.756000-082.657000 863
KLHU  34.467000-111.767000 482
KLHW  31.888000-081.562000 46
KLHX  38.051000-103.511000 4209
KLIC  39.273000-103.666000 5328
KLIT  34.729000-092.225000 259
KLIX  30.333000-089.817000 26
KLIZ  46.950000-067.883000 745
KLJF  45.097000-094.507000 1132
KLKU  38.010000-077.970000 489
KLKV  42.161000-120.399000 4701
KLLJ  44.523000-114.218000 5036
KLLQ  33.639000-091.751000 266
KLMT  42.156000-121.733000 4065
KLND  42.815000-108.730000 5548
KLNK  40.851000-096.759000 1211
KLNN  41.684000-081.390000 620
KLNP  36.987000-082.530000 2664
KLNR  43.212000-090.182000 712
KLNS  40.122000-076.296000 400
KLOL  40.066000-118.565000 3878
KLOR  31.359000-085.748000 256
KLOT  41.608000-088.094000 666
KLOU  38.228000-085.664000 541
KLOZ  37.087000-084.077000 1201
KLPC  34.666000-120.467000 85
KLPR  41.344000-082.178000 787
